CLUSTER,TOKEN,R
1,recognition,0.14784553175873508
1,face_perception,0.14776418230308105
1,familiarity,0.13963674528340472
1,vision,0.13616896494396197
1,object_recognition,0.1348711656214491
1,retrieval,0.13375043754949656
1,visual_perception,0.12232781607421694
1,memory,0.11951591871385636
1,remembering,0.11662269702768699
1,word,0.11592843463089687
1,visual_attention,0.11532509243287975
1,picture,0.11455921944896069
1,visual_object,0.1137174439736639
1,visual_angle,0.11064102635374529
1,recognition_memory,0.10908896936492116
1,reading,0.10885952454179348
1,semantic_processing,0.10710928793538796
1,encoding,0.10708358534458044
1,visual_imagery,0.10667376050060953
1,naming,0.10615801280096095
1,face,0.10585200176766354
1,covert,0.10269983361717472
1,eye,0.10087063018870152
1,shape,0.10010779481508614
1,judgment,0.09973944830233221
2,speech,0.2505017864115216
2,hearing,0.24242703525681447
2,listening,0.2356167544562679
2,speech_perception,0.22580082130319762
2,speech_processing,0.22223516460559584
2,tone,0.17775330311076723
2,language,0.17128949024624684
2,music,0.1672589669397423
2,passive_listening,0.163461270342239
2,syllable,0.16192160715756015
2,melody,0.15619071617391705
2,speech_production,0.15569401616325712
2,auditory_perception,0.15552326960252924
2,language_processing,0.15544393135249687
2,prosody,0.14113170928709673
2,intonation,0.1351937967255936
2,audition,0.13152511128096572
2,pitch_discrimination,0.12699374281182083
2,language_comprehension,0.12230031818016512
2,articulation,0.11585647765823799
2,phonetics,0.11356390565961211
2,word,0.11160037343971309
2,semantic_processing,0.11034056783703136
2,syntax,0.10708332902798048
2,voice_perception,0.10697738776942387
3,execution,0.18448562376720568
3,hand,0.1466462052778848
3,movement,0.14060437624656674
3,working_memory,0.13295662453158152
3,manipulation,0.1318277155088201
3,rehearsal,0.12409412492133631
3,attention,0.1219592664161589
3,spatial_attention,0.12075395417822991
3,action,0.12021722131253734
3,covert,0.1182665017502699
3,motor_control,0.11815101350606463
3,strategy,0.11483224192560818
3,reaction_time,0.11454331398938332
3,grasping,0.11410370265830158
3,planning,0.11208918987796883
3,representation,0.11098760288381242
3,motor_planning,0.11072663573698244
3,monitoring,0.10983560415765409
3,preparation,0.10832639608315969
3,grasp,0.10822637413707525
3,mental_representation,0.10790856396940365
3,imagination,0.10619228080888111
3,response_selection,0.10385656334330892
3,spatial_working_memory,0.1029053294926872
3,intention,0.10202187854057743
4,reward,0.2573791447573881
4,reward_processing,0.20399459147722826
4,reward_anticipation,0.19243332227063403
4,anticipation,0.18468106975310072
4,monetary_incentive_delay_task,0.15819739571296204
4,reward_learning,0.12406205369967747
4,expectancy,0.12060044747235567
4,instrumental_conditioning,0.119407086647148
4,feedback,0.11712692895034091
4,decision_making,0.11471790923359673
4,arousal,0.11180857539212391
4,reinforcement_learning,0.11101855519994247
4,valence,0.1033934180466686
4,salience,0.10252289757404637
4,loss_anticipation,0.10219621765958764
4,addiction,0.10199271197698861
4,taste,0.0987314079280642
4,loss,0.08921121744336369
4,gambling,0.08838476268065773
4,wanting,0.08770986793691576
4,impulsivity,0.08334386234359836
4,sexual_arousal,0.07882109042377372
4,anhedonia,0.07859851514417335
4,learning,0.07859739472348992
4,gambling_task,0.07508054745747088
5,monitoring,0.13249034842620178
5,cognitive_control,0.11320690930270233
5,arousal,0.1125768291751125
5,cognitive_process,0.10865387089104842
5,reaction_time,0.1054710995613593
5,retrieval,0.10456519359214919
5,decision_making,0.10282005228648569
5,strategy,0.10026021561634688
5,error_detection,0.09959116342838098
5,context,0.09791290623674112
5,valence,0.09756558898699982
5,cognitive,0.09651584914035687
5,manipulation,0.09520927800756199
5,working_memory,0.0944195856068869
5,response_selection,0.09139308513864083
5,goal,0.09071774194659189
5,word,0.08998399604784962
5,judgment,0.0898960144102703
5,anticipation,0.08922265022192202
5,memory,0.08876130514454347
5,remembering,0.08845951507007721
5,decision,0.08776769942079482
5,autobiographical_memory,0.08426924367587063
5,salience,0.08385892276675003
5,emotion,0.08328747598344641
6,memory,0.19900353986731323
6,episodic_memory,0.17462108238177626
6,declarative_memory,0.1729327776044224
6,recognition_memory,0.16234951733932063
6,remembering,0.15781265092995447
6,emotion,0.15773326557977307
6,fear,0.15327016779785751
6,recognition,0.14406646706798507
6,emotional_memory,0.14370308821747751
6,encoding,0.14086712549031652
6,retrieval,0.13705284277121074
6,valence,0.13510118121689618
6,facial_expression,0.13379308909312765
6,picture,0.13213319387229086
6,recall,0.1314456163637434
6,autobiographical_memory,0.12697871267482008
6,face,0.1261043857641128
6,memory_process,0.12483576939955798
6,source_memory,0.12262126553362732
6,encoding_task,0.12035497847213772
6,arousal,0.11983040121393734
6,episodic_simulation,0.11978544400050234
6,familiarity,0.1159403852021266
6,emotional_expression,0.11019157395559749
6,forgetting,0.11018962198147096
