CLUSTER,TOKEN,R
1,anticipation,0.08665285660996067
1,painful_stimulation,0.08613466861624755
1,pain,0.07619093792492593
1,heat,0.07517796288499969
1,motor_control,0.07378270265227732
1,pain_sensation,0.07285739001154701
1,arousal,0.06602421045601466
1,reward,0.06576054302001627
1,nociception,0.06336261783136721
1,heat_stimulation,0.0549507141217909
1,feedback,0.05230781272335483
1,capsaicinevoked_pain,0.051889682631187525
1,reward_processing,0.050361608544417
1,infusion,0.050237863427288906
1,execution,0.04965286040298185
1,monetary_incentive_delay_task,0.0494427709052976
1,motor_sequence_learning,0.049095832819962465
1,loss_anticipation,0.04831167950742438
1,vigilance,0.047489912724658814
1,movement,0.04712005924804815
1,electrical_stimulation,0.046942280921257545
1,preparation,0.04690904514898865
1,rehearsal,0.045867879326907744
1,whistle,0.04552684829763026
1,cold_stimulation,0.0433198498023335
2,manipulation,0.147445693445484
2,spatial_attention,0.147163167650475
2,working_memory,0.14554988893976994
2,attention,0.14331697801442445
2,reaction_time,0.1350201170543156
2,execution,0.12802366087091566
2,visual_attention,0.12509595310128768
2,cognitive_process,0.12251995912176361
2,retrieval,0.12129480891338579
2,strategy,0.12109606791097843
2,goal,0.11686739467504104
2,covert,0.11501903567886518
2,mental_representation,0.11421171543450838
2,visuospatial_attention,0.11089304243916577
2,rehearsal,0.11035021771275047
2,spatial_working_memory,0.10986473736015759
2,memory,0.1084285018843471
2,action,0.10775770747195376
2,vision,0.10688834023416452
2,monitoring,0.10642988114953189
2,eye,0.10594930393449517
2,memory_retrieval,0.10588282747331709
2,intention,0.10541498346021967
2,representation,0.10464819309095402
2,grasping,0.10387885042650088
3,speech,0.2517872084185523
3,hearing,0.23406694956219634
3,listening,0.2284253464656355
3,speech_perception,0.2258639332971809
3,speech_processing,0.2251711687671658
3,language,0.1812685201314584
3,tone,0.1654631792717155
3,syllable,0.16433136998285844
3,music,0.1627624318966248
3,language_processing,0.1615687842575287
3,speech_production,0.161566657868758
3,passive_listening,0.15746989664201072
3,auditory_perception,0.1528383049137135
3,melody,0.14405668146867767
3,prosody,0.13524893869680255
3,audition,0.1306725110526863
3,intonation,0.12978700236690188
3,language_comprehension,0.12977298082983263
3,articulation,0.12546720857553095
3,pitch_discrimination,0.12481501177401816
3,word,0.12133412040056374
3,semantic_processing,0.11588675812658457
3,phonological_processing,0.11497690345999656
3,semantics,0.11176801395203058
3,phonology,0.11128632395269697
4,memory,0.09102916480423187
4,declarative_memory,0.07648238892904356
4,episodic_memory,0.07368236212628541
4,recognition_memory,0.0725609841560359
4,episodic_simulation,0.07154895391808434
4,recall,0.06825330384043682
4,recognition,0.06692028842160741
4,autobiographical_memory,0.06387200179383438
4,retrieval,0.06148055992049775
4,remembering,0.06126005727287496
4,semantic_memory,0.059379552594867394
4,semantic_information,0.05906569369003846
4,cognitive_map,0.058967763120457845
4,spatial_memory,0.05659539452438537
4,episodic_future_thinking,0.053408002863026806
4,memory_process,0.05296435558701209
4,prospection,0.0527766682709668
4,face_perception,0.05134292623317076
4,familiarity,0.04875804553117587
4,source_memory,0.04785207001047735
4,emotional_memory,0.046427368669136125
4,remote_memory,0.04609799399233766
4,navigation,0.04588547680197617
4,encoding,0.045476776199626506
4,encoding_task,0.0448315359375606
5,execution,0.18741655870190066
5,hand,0.15735901610859296
5,movement,0.1531805710833823
5,motor_control,0.13871295990474702
5,monitoring,0.12308206630195496
5,preparation,0.1200979625004707
5,motor_planning,0.11584946894639389
5,response_selection,0.11361147532725702
5,action,0.1117707963957575
5,working_memory,0.11100167994631815
5,rehearsal,0.11046616542368709
5,arm,0.10977041012508265
5,manipulation,0.10546798589102438
5,planning,0.10271488695936085
5,motor_program,0.1019855079276413
5,grasping,0.09914230447855202
5,attention,0.0991260433983851
5,grasp,0.09844308145373179
5,covert,0.09757755658994537
5,imagination,0.09646961678732319
5,strategy,0.09531631827386242
5,coordination,0.09317438086994051
5,reaction_time,0.09288533185217485
5,target,0.0902546800897826
5,cognitive_control,0.09012595041078655
6,speech,0.2261070670915798
6,language,0.20947443130659238
6,language_processing,0.200807525048332
6,speech_processing,0.20020721849729417
6,speech_perception,0.1957094191133515
6,listening,0.1943606451623332
6,hearing,0.18632957291544458
6,semantic_processing,0.1738639144108614
6,language_comprehension,0.1724364265853326
6,semantics,0.16312605467067215
6,word,0.15914660195447805
6,syllable,0.1564604878241553
6,sentence_processing,0.15513518358086356
6,sentence_comprehension,0.14172001203559226
6,meaning,0.13342474436557705
6,syntax,0.1334071713975672
6,semantic_information,0.13238646460742293
6,prosody,0.13115010626807416
6,narrative,0.1307666565199442
6,phonology,0.13053341959535159
6,speech_production,0.12933394422744013
6,theory_mind,0.12535320296078814
6,passive_listening,0.12329247293659791
6,syntactic_processing,0.12144669371764943
6,auditory_perception,0.11895668158280479
7,memory,0.13449586927692248
7,episodic_memory,0.13046883860196937
7,remembering,0.12793076563991704
7,retrieval,0.12230215617956118
7,memory_retrieval,0.11695143367622363
7,autobiographical_memory,0.10756667405097131
7,recall,0.0997869239494023
7,encoding,0.09773865045208383
7,visual_imagery,0.09759437514750846
7,recognition_memory,0.09507865623982187
7,episodic_simulation,0.09388136733724983
7,navigation,0.09301688774556469
7,prospection,0.09241215147781778
7,source_memory,0.09001611590452314
7,spatial_memory,0.08723418461995126
7,familiarity,0.08326435350066522
7,mental_imagery,0.08147930300462343
7,episodic_future_thinking,0.07929347649752792
7,imagine,0.07707212157948926
7,recognition,0.07703540808532303
7,imagery,0.07541747256539505
7,memory_process,0.07467020782214617
7,semantic_memory,0.07248072718594344
7,thinking,0.07002319124521358
7,theory_mind,0.06957315890285382
8,emotion,0.2609020053215449
8,fear,0.25970757150525464
8,facial_expression,0.23181869671604924
8,valence,0.21809168096094464
8,arousal,0.1890027197493207
8,face,0.18075224667211012
8,emotional_expression,0.16647607174996537
8,anger,0.1636224432623441
8,negative_emotion,0.16320343863303094
8,disgust,0.16142410995996376
8,anxiety,0.1542628207284381
8,international_affective_picture_system,0.151181628243793
8,sadness,0.14832432728823852
8,extinction,0.14303785551109893
8,emotional_memory,0.14149393234189916
8,picture,0.13051885261387264
8,happiness,0.12808187413340436
8,olfaction,0.12654532487973225
8,emotion_regulation,0.12526955386812397
8,emotion_perception,0.12522460566069998
8,explicit_knowledge,0.12241940080344524
8,affective_picture,0.11460218749743435
8,mood,0.10839760391926931
8,emotion_recognition,0.10803344923004711
8,trait_anxiety,0.1059353330677245
9,reward,0.16031132603938292
9,reward_processing,0.13168119008033874
9,reward_anticipation,0.11779231461583765
9,valence,0.10825430403287695
9,decision_making,0.10260442533210737
9,autobiographical_memory,0.09848262723283321
9,arousal,0.09007527383914446
9,emotion,0.08740743135301572
9,reward_learning,0.08452060520956442
9,anticipation,0.08367996914344408
9,episodic_simulation,0.08350792134818427
9,salience,0.08036597064457743
9,taste,0.07962444378250635
9,mood,0.07821166881089178
9,prospection,0.0765937311369588
9,negative_emotion,0.07653299384247969
9,expectancy,0.07628251175032272
9,addiction,0.07425348843089824
9,social_cognition,0.07382077684905136
9,theory_mind,0.07088141108747423
9,food,0.0704801209751513
9,intertemporal_choice,0.06918828796551915
9,episodic_future_thinking,0.06883081289655242
9,personality,0.06794079864566446
9,sadness,0.06695141244505134
10,arousal,0.12930950256455792
10,monitoring,0.11705554771416077
10,decision_making,0.10960997687722256
10,valence,0.10734183945900863
10,anticipation,0.10595152055224263
10,emotion,0.10371595970728378
10,cognitive_control,0.10242418000588728
10,error_detection,0.10153664242158655
10,salience,0.09371901868315655
10,cognitive_process,0.09346929861988318
10,reward,0.0923472585272483
10,context,0.09167583922805791
10,strategy,0.09163911444728864
10,reaction_time,0.09114148983504224
10,disgust,0.09106335626813342
10,interoception,0.09103957444072522
10,pain,0.08865089234242327
10,empathy,0.08856660410028225
10,expectancy,0.08798275428426827
10,response_selection,0.08522792485245327
10,cognitive,0.08417611081393984
10,manipulation,0.08305419171187263
10,response_inhibition,0.08264380061636473
10,working_memory,0.0808534662436161
10,decision,0.0808380498992797
