CLUSTER,TOKEN,R
1,hearing,0.22153781544374818
1,speech,0.21206341283241636
1,listening,0.21053877519925818
1,speech_perception,0.19324091389533463
1,speech_processing,0.18775192697094284
1,tone,0.176365318551441
1,music,0.1614208467074576
1,melody,0.15423371269589287
1,passive_listening,0.15044561270557855
1,auditory_perception,0.14213061302170332
1,speech_production,0.1342703422634947
1,audition,0.13034166122888619
1,syllable,0.130205272522467
1,prosody,0.11861118541861321
1,intonation,0.1184782088517958
1,language,0.1171266422643488
1,pitch_discrimination,0.11364660350823416
1,perception,0.10747723255169839
1,auditory_feedback,0.1057813871357916
1,language_processing,0.10188808932488998
1,painful_stimulation,0.10170849128470884
1,multisensory,0.1014244590117167
1,noise,0.1000177302668552
1,articulation,0.09960435377996034
1,phonetics,0.09863715268705228
2,reward,0.2573791447573881
2,reward_processing,0.20399459147722826
2,reward_anticipation,0.19243332227063403
2,anticipation,0.18468106975310072
2,monetary_incentive_delay_task,0.15819739571296204
2,reward_learning,0.12406205369967747
2,expectancy,0.12060044747235567
2,instrumental_conditioning,0.119407086647148
2,feedback,0.11712692895034091
2,decision_making,0.11471790923359673
2,arousal,0.11180857539212391
2,reinforcement_learning,0.11101855519994247
2,valence,0.1033934180466686
2,salience,0.10252289757404637
2,loss_anticipation,0.10219621765958764
2,addiction,0.10199271197698861
2,taste,0.0987314079280642
2,loss,0.08921121744336369
2,gambling,0.08838476268065773
2,wanting,0.08770986793691576
2,impulsivity,0.08334386234359836
2,sexual_arousal,0.07882109042377372
2,anhedonia,0.07859851514417335
2,learning,0.07859739472348992
2,gambling_task,0.07508054745747088
3,face_perception,0.18956331815270963
3,recognition,0.17485622401099157
3,familiarity,0.1597502138712482
3,object_recognition,0.15666737349959417
3,word,0.15060441518046108
3,semantic_processing,0.15059157930143507
3,reading,0.14104802124577973
3,face,0.14024524479836128
3,naming,0.13963767535748942
3,vision,0.13620809726764535
3,picture,0.13574251815446783
3,face_recognition,0.13348903038805854
3,retrieval,0.13296229049438774
3,visual_object,0.1294438149274793
3,semantics,0.12297945479240371
3,language,0.12196091584212296
3,pseudowords,0.12151447964761053
3,visual_perception,0.12008145057979504
3,meaning,0.1195216168446436
3,visual_word_recognition,0.11818830473926997
3,phonology,0.1175937192262651
3,perception,0.11693316741836582
3,semantic_information,0.11647511876222279
3,repetition_priming,0.11595313306403682
3,object_perception,0.11563820716601332
4,execution,0.179016396728579
4,hand,0.15940840645533744
4,spatial_attention,0.13991491731407518
4,movement,0.1394967334399522
4,grasping,0.13462665407292432
4,attention,0.1335890285064278
4,manipulation,0.12956392222180968
4,representation,0.1285089533902343
4,action,0.12558222313824166
4,grasp,0.12212085341954554
4,working_memory,0.12191394597367636
4,covert,0.11346135802559244
4,rehearsal,0.11313208085413469
4,mental_representation,0.11187378592324004
4,eye,0.10850028024055539
4,visual_attention,0.10766871153035773
4,intention,0.10697233815750293
4,strategy,0.10651907489253132
4,planning,0.10634586906616553
4,reaction_time,0.10632926231947029
4,motor_planning,0.10331498140716192
4,visuospatial_attention,0.1030587824019251
4,response_selection,0.10254022000005147
4,target,0.10155078071762919
4,eye_movement,0.10040175059853734
5,memory,0.19940221309383419
5,declarative_memory,0.17545991764536123
5,episodic_memory,0.1727807584394878
5,recognition_memory,0.16277969181315988
5,emotion,0.16058508212022354
5,fear,0.15971439875242766
5,remembering,0.15746104936510635
5,emotional_memory,0.14693522384960617
5,recognition,0.1453199319656048
5,encoding,0.1426429454696121
5,facial_expression,0.13797479205915136
5,valence,0.13726357930747668
5,retrieval,0.1348374343951383
5,picture,0.1333225059658052
5,recall,0.13102244685610948
5,face,0.13045341470782607
5,memory_process,0.12585623153327583
5,autobiographical_memory,0.12395634051819954
5,arousal,0.12365570438968021
5,source_memory,0.12168846552047777
5,encoding_task,0.12069607171877696
5,episodic_simulation,0.11725569619764972
5,familiarity,0.1158711904810655
5,emotional_expression,0.1137773336905892
5,forgetting,0.11279330836339638
6,monitoring,0.1423061769058463
6,cognitive_control,0.1273257800747018
6,working_memory,0.12604484891059609
6,reaction_time,0.12353041287628166
6,cognitive_process,0.11980214571046935
6,manipulation,0.11408510577195624
6,strategy,0.11264792094339518
6,response_selection,0.11061561561185837
6,error_detection,0.10601986282525577
6,retrieval,0.10526638056384785
6,cognitive,0.10460285288052484
6,goal,0.10199077990984054
6,rehearsal,0.09902791531605903
6,context,0.09822962027519332
6,task_set,0.09462120035313916
6,decision_making,0.09350783761870773
6,memory,0.09033516754914044
6,arousal,0.08990269096475376
6,judgment,0.08850705413658676
6,decision,0.08727701850791192
6,remembering,0.08632883835558952
6,maintenance,0.08629980441628593
6,cognition,0.08573056147174034
6,word,0.08524003728945889
6,executive_function,0.08324826466050868
7,speech,0.23299362240812083
7,language,0.2172497095901415
7,speech_processing,0.20582592432815752
7,language_processing,0.20570769336509204
7,speech_perception,0.201076005465956
7,listening,0.19732913764933957
7,hearing,0.1902868762457287
7,semantic_processing,0.18165121416774382
7,language_comprehension,0.1686456809337292
7,word,0.1656398719765298
7,syllable,0.16428303779529968
7,semantics,0.16212758291685814
7,sentence_processing,0.1528557319676908
7,sentence_comprehension,0.14376604371410545
7,speech_production,0.1427227571167106
7,syntax,0.13986540060062275
7,meaning,0.13809481490000688
7,prosody,0.13584995746154174
7,semantic_information,0.13399966544448216
7,theory_mind,0.13230380786467438
7,narrative,0.13185357367118647
7,phonology,0.13132158707029584
7,passive_listening,0.12609504299906066
7,auditory_perception,0.12081225368067344
7,syntactic_processing,0.1204910355952016
8,motor_control,0.13409126458258297
8,movement,0.11246531448298709
8,motor_learning,0.11132113642537925
8,execution,0.11011500264725564
8,coordination,0.08957903886763276
8,motor_sequence_learning,0.08209866426220941
8,arm,0.07814233820717956
8,motor_planning,0.07560985778916302
8,skill,0.07145067736130599
8,hand,0.07042466718598413
8,motor_activity,0.06930787960602497
8,rest,0.06699551757164324
8,imagination,0.06698378723658369
8,rehearsal,0.06496422135258323
8,covert,0.0645993756096115
8,tapping_task,0.06457415974906988
8,ataxia,0.06360322063253071
8,planning,0.062117212249231474
8,articulatory_rehearsal,0.06126515656115446
8,imagery,0.059650716139297476
8,skill_acquisition,0.05953076072759823
8,phonological_loop,0.05851613291901354
8,visual_imagery,0.057635196051897264
