CLUSTER,TOKEN,R
1,memory,0.12944590297829286
1,episodic_memory,0.11123777318949775
1,recognition_memory,0.1107752813163383
1,recognition,0.10801303964595152
1,declarative_memory,0.10512538290331276
1,remembering,0.10111847406874871
1,retrieval,0.09657887338508377
1,face_perception,0.09032013171408344
1,familiarity,0.0880780740813154
1,episodic_simulation,0.0879129495481139
1,recall,0.08664890780714794
1,encoding,0.08263433465168785
1,autobiographical_memory,0.08199536662099692
1,spatial_memory,0.08019089664702646
1,cognitive_map,0.0793312920560163
1,source_memory,0.07886018772132367
1,face_recognition,0.07803430380715998
1,picture,0.07686327883013577
1,remote_memory,0.07553639785027474
1,semantic_memory,0.07426656987471955
1,memory_process,0.07409738829818391
1,encoding_task,0.0735230828821713
1,episodic_future_thinking,0.07217620400653366
1,face,0.07102058618120047
1,free_recall,0.06947770058985077
2,arousal,0.12668629922855779
2,monitoring,0.12430663813890949
2,anticipation,0.1107861449420812
2,decision_making,0.10242807492366565
2,cognitive_control,0.10139422375563104
2,valence,0.100160364764337
2,error_detection,0.09710197904892671
2,reaction_time,0.0968643645019673
2,pain,0.09352082603336556
2,cognitive_process,0.09274224914757645
2,reward,0.09240789794861237
2,emotion,0.09029942520489434
2,strategy,0.09026204265586463
2,context,0.08787493439652386
2,response_selection,0.08768316756627034
2,expectancy,0.0871434675428354
2,salience,0.0865627911338415
2,cognitive,0.08538870913052052
2,retrieval,0.08382783719449283
2,manipulation,0.08341032735754672
2,interoception,0.08337355268099421
2,goal,0.08030954396709553
2,working_memory,0.07905221575941737
2,decision,0.07781126449163456
2,rehearsal,0.0756813630098956
3,speech,0.25776085720048864
3,speech_perception,0.232963825800091
3,speech_processing,0.23102665505376255
3,listening,0.2272661236455767
3,hearing,0.22574906247473253
3,language,0.21647919807151458
3,language_processing,0.202304197765566
3,syllable,0.17775747590720525
3,language_comprehension,0.16573302226425968
3,semantic_processing,0.1649399191373461
3,word,0.1556642417300157
3,speech_production,0.15536024504703388
3,semantics,0.15308186045164723
3,sentence_processing,0.15017300838465117
3,passive_listening,0.14983422876131755
3,tone,0.14815611266576117
3,prosody,0.1476523349273945
3,music,0.14462434062429189
3,auditory_perception,0.1445126972704413
3,syntax,0.13521457256358949
3,sentence_comprehension,0.13503472954807924
3,intonation,0.13313126286079074
3,meaning,0.1314778374191009
3,melody,0.1312483044672605
3,phonology,0.128797543789597
4,face_perception,0.1629278882836627
4,vision,0.14097959921892417
4,recognition,0.13384409089387148
4,visual_attention,0.13281291258173003
4,object_recognition,0.12922319450325145
4,face,0.12614170273185543
4,visual_perception,0.125947312348481
4,visual_angle,0.12264606124876137
4,spatial_attention,0.11930153715570734
4,eye,0.11768139256155158
4,perception,0.11235567575692036
4,covert,0.1099318643106832
4,familiarity,0.10900939068618257
4,shape,0.10863006410536241
4,face_recognition,0.10840541064298573
4,visual_object,0.10836477745197909
4,attention,0.10317667763823826
4,visual_motion,0.10313600134373446
4,gaze,0.09746364313349412
4,picture,0.09724881124411364
4,eye_movement,0.09685921753691351
4,fixation,0.09306427593995352
4,visual_imagery,0.09096071313856499
4,retrieval,0.09073159395095033
4,object_perception,0.08935903865814321
5,memory,0.20674548567959095
5,episodic_memory,0.20411276375363985
5,remembering,0.1746106866839185
5,retrieval,0.16658542920274227
5,autobiographical_memory,0.15851080979566762
5,declarative_memory,0.14876155176502404
5,encoding,0.14868247263980916
5,recognition_memory,0.14681740607525262
5,recall,0.14297460541216608
5,memory_retrieval,0.13520332669854912
5,source_memory,0.13011786844712148
5,episodic_simulation,0.12726010338288823
5,memory_process,0.12424965393468232
5,encoding_task,0.12395383210523234
5,spatial_memory,0.11533801018324558
5,prospection,0.10885723878955157
5,recognition,0.10792829731027465
5,navigation,0.10650245581574536
5,emotional_memory,0.10583377336703151
5,forgetting,0.1057291665791994
5,longterm_memory,0.10338239426990203
5,familiarity,0.10300343384882978
5,semantic_memory,0.10092641449923413
5,cognitive_map,0.09851396537001911
5,memory_function,0.09828894360746485
6,execution,0.18848790254936215
6,hand,0.1589993789486645
6,working_memory,0.14968211326071923
6,movement,0.14097624331071254
6,manipulation,0.14060624118576798
6,rehearsal,0.1322700259644782
6,action,0.12936752734153953
6,grasping,0.12305725004791755
6,attention,0.12238142794344559
6,reaction_time,0.12060019671754615
6,spatial_attention,0.11943452620220833
6,representation,0.11899423404624913
6,grasp,0.1186714299523938
6,response_selection,0.1171259898880684
