CLUSTER,TOKEN,R
1,speech,0.25785613030493637
1,speech_processing,0.22654366032437862
1,speech_perception,0.22602199711019666
1,listening,0.22504464101603738
1,hearing,0.22015381635261622
1,language,0.21973113852038462
1,language_processing,0.20453162203181324
1,syllable,0.17521701216903568
1,semantic_processing,0.16885895699119263
1,language_comprehension,0.1687366649354315
1,word,0.15888252265725905
1,semantics,0.15761265029357444
1,speech_production,0.1559288445807914
1,sentence_processing,0.15071179621417546
1,prosody,0.14928640495112516
1,music,0.1460066055615886
1,passive_listening,0.14576683435927618
1,syntax,0.14222668972427208
1,tone,0.14086479978172312
1,sentence_comprehension,0.14034157145626372
1,auditory_perception,0.139214473655628
1,intonation,0.13613118017301348
1,phonology,0.131141198659021
1,melody,0.12968766269556237
1,meaning,0.1290324543366121
2,monitoring,0.14119073650810654
2,cognitive_control,0.11170141414557981
2,error_detection,0.10328582067395009
2,response_selection,0.10049634458862489
2,reaction_time,0.09337799219568388
2,preparation,0.09291308572017618
2,working_memory,0.08851776207127418
2,decision_making,0.0884823418805323
2,anticipation,0.08820141930203226
2,strategy,0.08800576869924781
2,execution,0.08650502107705862
2,performance_monitoring,0.0847526146231183
2,cognitive,0.08319730110553236
2,executive_function,0.08064800922008997
2,cognitive_process,0.07925890008730274
2,arousal,0.07847241396904409
2,goal,0.07711569477157591
2,task_set,0.07603388934030411
2,motor_control,0.0752259480484726
2,manipulation,0.07461734551866724
2,pain,0.07436711158205693
2,maintenance,0.07324749306781296
2,painful_stimulation,0.07086688211545766
2,rehearsal,0.07034872366230535
2,effort,0.06985495492715167
3,fear,0.2353461594024685
3,emotion,0.23345550544160962
3,facial_expression,0.20011931538982036
3,valence,0.19762200270604713
3,arousal,0.17729835335725322
3,face,0.1635413102827138
3,emotional_memory,0.15530106970655555
3,negative_emotion,0.15168656426208416
3,emotional_expression,0.15020138623163343
3,anger,0.14604724935025257
3,disgust,0.13908224459426782
3,international_affective_picture_system,0.1385282553722701
3,anxiety,0.13830214738701446
3,declarative_memory,0.13545157244229677
3,memory,0.13486650096949448
3,picture,0.1343700701885943
3,extinction,0.1321787827940269
3,sadness,0.1273877595727002
3,recognition_memory,0.12030198602196598
3,olfaction,0.11726123675512357
3,recognition,0.11425128346863897
3,episodic_memory,0.11264107871505413
3,happiness,0.11262374489973136
3,explicit_knowledge,0.11241565697186513
3,emotion_regulation,0.10859503027735087
4,spatial_attention,0.13782424581938194
4,attention,0.1282722456205196
4,manipulation,0.12214730708592889
4,visual_attention,0.11970971563145628
4,execution,0.11811870542995784
4,reaction_time,0.11139161682458339
4,retrieval,0.10682857369718192
4,eye,0.10650487243074441
4,vision,0.10633524144510435
4,mental_representation,0.10598316597761284
4,grasping,0.10538333619488395
4,covert,0.10476619410589118
4,representation,0.10419672578418869
4,strategy,0.10292026342172832
4,visuospatial_attention,0.10249346535139765
4,eye_movement,0.1020103711534646
4,working_memory,0.10200905230822926
4,memory_retrieval,0.1016646048764937
4,goal,0.10058525358608231
4,memory,0.10054550877896624
4,spatial,0.09911375112538232
4,cognitive_process,0.09828948515740216
4,action,0.09617376091143529
4,visual_imagery,0.09598456741760156
4,intention,0.09504295479319105
5,motor_control,0.13409126458258297
5,movement,0.11246531448298709
5,motor_learning,0.11132113642537925
5,execution,0.11011500264725564
5,coordination,0.08957903886763276
5,motor_sequence_learning,0.08209866426220941
5,arm,0.07814233820717956
5,motor_planning,0.07560985778916302
5,skill,0.07145067736130599
5,hand,0.07042466718598413
5,motor_activity,0.06930787960602497
5,rest,0.06699551757164324
5,imagination,0.06698378723658369
5,rehearsal,0.06496422135258323
