CLUSTER,TOKEN,R
1,tone_monitordiscrimination,0.07302547117421228
1,recitationrepetition,0.07302547117421228
1,ataxia,0.0576105128781461
1,episodic_future_thinking,0.05656496320234695
1,vection,0.05411294256460336
1,episodic_simulation,0.05024977203514565
1,drawing_paradigm,0.050187505978702564
1,vestibular,0.046346987172828674
1,rest,0.045988183990559026
1,respiration,0.044381942197239004
1,foot,0.043269345590440156
1,capsaicinevoked_pain,0.043050823275410044
1,coordination,0.041259923431665846
1,thinknothink_task,0.04094673919761094
1,bitterness,0.04049827750702992
1,play_activity,0.03979448556042328
1,motor_learning,0.039636290990854924
1,motor_control,0.03944125770218562
1,vestibular_stimulation,0.03881238612720829
1,prospection,0.03840568528058004
1,imagine,0.038162944028697285
1,motor_sequence_learning,0.03646726867547572
1,rest_paradigm,0.03570730720879195
1,consciousness,0.03474007935725644
1,autobiographical_memory,0.03371523767517664
2,memory,0.19900353986731323
2,episodic_memory,0.17462108238177626
2,declarative_memory,0.1729327776044224
2,recognition_memory,0.16234951733932063
2,remembering,0.15781265092995447
2,emotion,0.15773326557977307
2,fear,0.15327016779785751
2,recognition,0.14406646706798507
2,emotional_memory,0.14370308821747751
2,encoding,0.14086712549031652
2,retrieval,0.13705284277121074
2,valence,0.13510118121689618
2,facial_expression,0.13379308909312765
2,picture,0.13213319387229086
2,recall,0.1314456163637434
2,autobiographical_memory,0.12697871267482008
2,face,0.1261043857641128
2,memory_process,0.12483576939955798
2,source_memory,0.12262126553362732
2,encoding_task,0.12035497847213772
2,arousal,0.11983040121393734
2,episodic_simulation,0.11978544400050234
2,familiarity,0.1159403852021266
2,emotional_expression,0.11019157395559749
2,forgetting,0.11018962198147096
3,execution,0.15579031469859694
3,manipulation,0.1252749694290562
3,monitoring,0.1243230024517055
3,hand,0.119333949645668
3,working_memory,0.11867484662076216
3,rehearsal,0.1146406189564364
3,attention,0.11405073425129697
3,reaction_time,0.11176585742432169
3,movement,0.10836669386399436
3,strategy,0.10818099058174585
3,response_selection,0.10731135911348952
3,covert,0.10494153715829023
3,action,0.10471219497696688
3,spatial_attention,0.10459550039169946
3,preparation,0.1033591530148752
3,goal,0.10035981430309852
3,imagination,0.09975140755827054
3,motor_control,0.09925726368431803
3,motor_planning,0.0987214926671148
3,cognitive_process,0.09734367782318133
3,mental_representation,0.09464757445309205
3,planning,0.09337342759243322
3,intention,0.09255739240233107
3,grasping,0.09176242120221983
3,grasp,0.08941196105332778
4,reward,0.2696635131143851
4,reward_processing,0.21688713990833947
4,reward_anticipation,0.213293687314489
4,monetary_incentive_delay_task,0.1874007699352056
4,anticipation,0.18176845632953798
4,instrumental_conditioning,0.1463792399248222
4,feedback,0.13797571060249886
4,reinforcement_learning,0.13439908980118284
4,reward_learning,0.1286489282873965
4,expectancy,0.12013412869851456
4,loss_anticipation,0.11113101343187723
4,decision_making,0.10858762716320236
4,addiction,0.10489862792841659
4,wanting,0.10314929554397109
4,gambling,0.1023342620064812
4,loss,0.09906222780152522
4,habit_learning,0.09897153516685275
4,impulsivity,0.09841140140959506
4,taste,0.0961457362027963
4,learning,0.09452896305393468
4,salience,0.09219796685838352
4,instrumental_learning,0.08937885513965693
4,loss_aversion,0.0855382380326696
4,gambling_task,0.0812490897992123
4,habit,0.08033716382783328
5,motor_control,0.10931461037520476
5,ataxia,0.08967402209350665
5,motor_learning,0.08236288719681359
5,movement,0.0803081109148133
5,execution,0.07737081540061239
5,arm,0.07290949968729121
5,coordination,0.0674316277786763
5,articulatory_rehearsal,0.06621002868423026
5,capsaicinevoked_pain,0.06485364841337546
5,rest,0.06242108510367457
5,phonological_loop,0.060247056940700074
5,leg,0.059623991442771654
5,skill_acquisition,0.05595182473092189
5,tapping_task,0.05575785587840034
5,hand,0.05437413149701356
5,planning,0.05280609423701491
5,recitationrepetition,0.05264268893480516
5,tone_monitordiscrimination,0.05264268893480516
5,finger_tapping,0.05094180626856773
5,foot,0.05044445199947804
5,cognitive_function,0.04953259057166103
5,isometric_force,0.049381725608584524
5,motor_activity,0.04917693881038555
5,manual_tracking,0.04791902225314052
5,skill,0.0478892475959528
6,auditory_temporal_discrimination_task,0.055462884845891874
6,intensity_somatosensory_stimulation,0.05275475258576334
6,forward_digit_span_task,0.04448001047632361
6,block_tapping_test,0.044480010476323606
6,articulatory_rehearsal,0.04399032172996219
6,judging,0.04270242362963518
6,reasoning_activity,0.04079966403415518
