CLUSTER,TOKEN,R
1,episodic_recombination_paradigm,0.0932708551537172
1,fluency_induction,0.09327085515371715
1,body_image_selfreflection_task,0.09327085515371707
1,braille_dot,0.0744242971392391
1,retinotopic_mapping_task,0.06519911764360782
1,letter_case_judgment_task,0.0526197116110687
1,adaptive_nback_task,0.05261971161106838
1,divided_auditory_attention,0.04610092410892842
1,availability_heuristic,0.045037233914917874
1,tone_matching,0.04503723391491762
1,sustained_attention_response_task,0.044601225822903386
1,vection,0.04460122582290315
1,phonological_loop,0.0439588107423053
1,imagery,0.04242670752679608
1,spatial_cognition,0.041255470665070876
1,numerical_working_memory_task,0.03980596244242016
1,vestibular,0.03936304062235667
1,criterion_task,0.03865379124847665
1,motor_learning,0.03862528926347912
1,execution,0.03762755870440512
1,automaticity,0.037144366800585964
1,rehearsal,0.036770634962587534
1,egocentric,0.036621629206158024
1,task_difficulty,0.03555448778396093
1,wordpicture_matching_task,0.03541011961256852
2,memory,0.13247825414205763
2,episodic_memory,0.12759009177506017
2,remembering,0.12454977475135774
2,retrieval,0.12332153872055931
2,memory_retrieval,0.1208286309645204
2,visual_imagery,0.10247543127583753
2,autobiographical_memory,0.10087470955221023
2,encoding,0.09868419387297223
2,recognition_memory,0.09362050041770485
2,recall,0.09295381047477555
2,source_memory,0.09068268025393657
2,visual_attention,0.09028287424994033
2,episodic_simulation,0.08958849264605295
2,prospection,0.0886316350320891
2,navigation,0.08765927037396021
2,mental_imagery,0.08699288495912928
2,familiarity,0.08556777026765872
2,spatial_memory,0.0848363086578518
2,spatial_attention,0.08326550513632121
2,imagery,0.08011283898554897
2,episodic_future_thinking,0.0762582287859977
2,recognition,0.07607654787926657
2,eye,0.07584573294310853
2,longterm_memory,0.07411185525528652
2,imagine,0.07397359497416436
3,execution,0.18526399293158713
3,hand,0.1664278466973788
3,movement,0.14312811722473623
3,manipulation,0.14029391803248445
3,working_memory,0.13588756294018586
3,grasping,0.13519383816459055
3,spatial_attention,0.13355141395697046
3,action,0.13091955540965855
3,representation,0.13034876980787063
3,attention,0.12848714068895284
3,rehearsal,0.12631368765137047
3,grasp,0.12458028412018857
3,covert,0.11650910000001818
3,reaction_time,0.11424508842537312
3,mental_representation,0.11389917052437734
3,planning,0.11236616747876868
3,strategy,0.11226954728549454
3,intention,0.10999281585946369
3,response_selection,0.10927717453943273
3,motor_planning,0.10654428863272358
3,monitoring,0.10583689677788108
3,preparation,0.1045883114490703
3,imagination,0.1043813899881622
3,goal,0.10377475239368478
3,visual_attention,0.10325426071924242
4,reward,0.26953599060380995
4,reward_processing,0.215336201614851
4,reward_anticipation,0.20080234679984016
4,anticipation,0.1494180807277698
4,decision_making,0.14845487577147048
4,reward_learning,0.13825570969598616
4,valence,0.1359051973742492
4,monetary_incentive_delay_task,0.1298176553374385
4,expectancy,0.12017851703474136
4,instrumental_conditioning,0.11651807358660156
4,salience,0.11447419395654392
4,addiction,0.11220312202008996
4,arousal,0.10925371869111837
4,reinforcement_learning,0.10548212015684116
4,taste,0.10370120817276281
4,gambling,0.10269616751062713
4,intertemporal_choice,0.10189711584111955
4,loss,0.09990564331151472
4,loss_aversion,0.09626718464503936
4,loss_anticipation,0.09364790549047132
4,anhedonia,0.08882337711888127
4,food,0.08841089306972344
4,emotion,0.0876924685952361
4,autobiographical_memory,0.08652013995207788
4,feedback,0.0860919014193946
5,monitoring,0.14379771271951228
5,cognitive_control,0.13556535355832955
5,working_memory,0.12121602915021186
5,response_selection,0.11178456272445543
5,error_detection,0.11119140941092759
5,reaction_time,0.09950534025213247
5,cognitive,0.09705639957419518
5,strategy,0.09646816003115669
5,executive_function,0.09603957504429958
5,decision_making,0.09490353201707062
5,task_set,0.09332108449588698
5,cognitive_process,0.09303085658951185
5,performance_monitoring,0.09246617706915969
5,preparation,0.09196586976399995
5,execution,0.09085597862871553
5,manipulation,0.08822758019775467
5,maintenance,0.08757510484511463
5,goal,0.08414536829519485
5,attention,0.08324809066211708
5,response_inhibition,0.0813178179612842
5,spatial_working_memory,0.07947505375203379
5,task_difficulty,0.07331378748573958
5,task_switching,0.07231069482864512
5,decision,0.07216729377422812
5,target,0.07008810438077995
6,memory,0.19486673888469597
6,emotion,0.1923355069236826
6,fear,0.19175063343865353
6,declarative_memory,0.17293358771513026
6,episodic_memory,0.1683098583313475
6,valence,0.16624559880013656
6,emotional_memory,0.16032011447555983
6,facial_expression,0.15861132811446485
6,recognition_memory,0.15702749215329215
6,remembering,0.15472777947782396
6,arousal,0.15285350001072884
6,encoding,0.14555837456476323
6,face,0.13945442095245175
6,recognition,0.13716187757174148
6,picture,0.13613814170743044
6,memory_process,0.12698381840751075
6,retrieval,0.12697988097487686
6,recall,0.1268778659283949
6,emotional_expression,0.12540814542422235
6,negative_emotion,0.12316949597641902
6,encoding_task,0.12050568568232314
6,autobiographical_memory,0.12050064982047609
6,international_affective_picture_system,0.11909240414081007
6,source_memory,0.11781896765900034
6,forgetting,0.11708658019281691
7,recitationrepetition,0.0650078762783705
7,tone_monitordiscrimination,0.0650078762783705
7,episodic_future_thinking,0.05445273464151315
7,ataxia,0.05059961111253798
7,play_activity,0.04833592644477925
7,motor_learning,0.045864521744342246
7,capsaicinevoked_pain,0.04533633981911754
7,vestibular,0.044310730108996436
7,angling_risk_task,0.0427458888428297
7,rest,0.041171485206951436
7,dospert,0.04097263972237874
7,vestibular_stimulation,0.0396374215040214
7,vection,0.0391192217766541
7,lateralized_activity,0.03771631273776846
7,episodic_simulation,0.036045483958291574
7,rest_paradigm,0.035853176050342536
7,foot,0.035824045321143395
7,autonomic_nervous_system_function,0.035290686151948185
7,motor_control,0.035105378346509994
7,leg,0.03473088116602595
7,sing,0.034643767442813236
7,motor_sequence_learning,0.03405647080716944
7,hooper_visual_organization_test,0.03200456702411221
7,coordination,0.031143284615102854
7,respiration,0.03081389988191817
8,auditory_temporal_discrimination_task,0.055462884845891874
8,intensity_somatosensory_stimulation,0.05275475258576334
8,forward_digit_span_task,0.04448001047632361
8,block_tapping_test,0.044480010476323606
8,articulatory_rehearsal,0.04399032172996219
8,judging,0.04270242362963518
8,reasoning_activity,0.04079966403415518
8,foot,0.03988006413382135
8,heat_sensation,0.038404953952551175
8,circadian_rhythm,0.037891670711433206
8,coordination,0.03708948746793872
8,vection,0.03655317422966413
8,drawing_paradigm,0.036316347286900266
8,visual_pursuit,0.03619753966139507
8,ataxia,0.03600408194350417
8,capsaicinevoked_pain,0.03568997125630671
8,phonological_loop,0.03421547282548319
8,metacognitive_skill,0.03320644006504758
8,rest_paradigm,0.03320644006504748
8,rest,0.03308261888577879
8,motor_control,0.03208605245574165
8,alertness,0.031395004780658084
8,source_memory,0.031268698963517624
8,air_hunger,0.031158996718252948
8,tapping_task,0.0307846764230996
9,motor_control,0.1581804064580803
9,movement,0.14391304563663687
9,motor_learning,0.13124836762265962
9,execution,0.12496840046836931
9,motor_sequence_learning,0.10537700700570762
9,coordination,0.10174246337034587
9,arm,0.09613188644297085
9,hand,0.09362571319284974
9,tapping_task,0.0887059054421464
9,motor_planning,0.08600234495519074
9,finger_tapping,0.07833116189506154
9,rest,0.07718676669858635
9,motor_activity,0.07651961820063341
9,ataxia,0.07374376078518026
9,imagery,0.07335784156623798
9,imagination,0.07178931035473173
9,skill_acquisition,0.07147728359636574
9,planning,0.07034887119091551
9,foot,0.06943772243263041
9,skill,0.0669471085535228
9,visual_imagery,0.06671998675877944
9,covert,0.06660581142788743
9,motor_program,0.06559757115040618
9,sequence_learning,0.0653397412401549
9,auditory_feedback,0.06456819220062451
10,speech,0.23563101990593271
10,speech_processing,0.21137444159398844
10,speech_perception,0.2103911556592008
10,language,0.20978839494518584
10,listening,0.19993189721619156
10,language_processing,0.19931562769781486
10,hearing,0.19761656251524423
10,semantic_processing,0.1688276918673473
10,language_comprehension,0.1654684960694629
10,syllable,0.16287595955068768
10,word,0.15556535486811568
10,semantics,0.1539502364434236
10,sentence_processing,0.15005434689797928
10,prosody,0.13860559039284515
10,speech_production,0.13852622938973483
10,sentence_comprehension,0.13610579495784764
10,syntax,0.13155809433722526
10,meaning,0.1313947241883084
10,passive_listening,0.13055402365628072
10,narrative,0.12954860607276825
10,auditory_perception,0.12703597674131895
