CLUSTER,TOKEN,R
1,fear,0.22537481499667777
1,emotion,0.22490248573023908
1,facial_expression,0.19289377893059492
1,valence,0.19162499208763167
1,arousal,0.17379363811189552
1,memory,0.16396216012350553
1,emotional_memory,0.15742458328789266
1,face,0.15691201703696347
1,declarative_memory,0.15152256637722095
1,emotional_expression,0.1447490136855309
1,negative_emotion,0.1433801200485793
1,episodic_memory,0.13743990159954922
1,recognition_memory,0.13602375240962888
1,picture,0.13597795410358982
1,anxiety,0.13368018158220013
1,anger,0.13285055531610945
1,international_affective_picture_system,0.13143827133461178
1,disgust,0.13061335333817017
1,remembering,0.1303522466683018
1,sadness,0.12673605652360198
1,recognition,0.12640488724827592
1,extinction,0.1249270783568653
1,encoding,0.11927510455608975
1,memory_process,0.11107340476431642
1,emotion_perception,0.11027804702433289
2,monitoring,0.13427463489118277
2,cognitive_control,0.11921641838186263
2,reaction_time,0.11314599793633179
2,cognitive_process,0.11151982143794263
2,arousal,0.10827073207383131
2,error_detection,0.10412972998968852
2,strategy,0.10400398307317522
2,working_memory,0.1035423957281046
2,retrieval,0.10248672202948464
2,decision_making,0.10206997284784038
2,manipulation,0.09955290140614706
2,context,0.09903041552499811
2,response_selection,0.09831342675315896
2,cognitive,0.09805545827679535
2,goal,0.0935933832603216
2,valence,0.09089280115735338
2,anticipation,0.08889433583874547
2,judgment,0.08842040578764046
2,decision,0.08769036591179202
2,memory,0.08614393687121383
2,task_set,0.0860435506777828
2,remembering,0.08590276832635646
2,word,0.08498967304946181
2,rehearsal,0.08259901416342735
2,salience,0.0814073690403666
3,motor_control,0.1542884935084855
3,movement,0.134054932150011
3,motor_learning,0.12644159296136231
3,execution,0.12105497416546158
3,coordination,0.10161335305375746
3,motor_sequence_learning,0.0980604383159249
3,arm,0.09298445385713358
3,hand,0.08517392228998422
3,tapping_task,0.08508596455405038
3,motor_planning,0.08322718655906539
3,ataxia,0.0802526962975727
3,motor_activity,0.07603887411291699
3,rest,0.07544530718782225
3,finger_tapping,0.07368036456786749
3,skill_acquisition,0.07320475522178058
3,skill,0.0711608490273045
3,imagination,0.07048708148375961
3,foot,0.07000783678705003
3,planning,0.06968621995048219
3,imagery,0.0693335459987868
3,rehearsal,0.06812402515961899
3,sequence_learning,0.06434838891623036
3,visual_imagery,0.06334692888024494
3,articulatory_rehearsal,0.06282031926199587
3,phonological_loop,0.06267269570003163
4,memory,0.1885689396414354
4,episodic_memory,0.16883465580444973
4,declarative_memory,0.15741492887475655
4,recognition_memory,0.1513812553042299
4,remembering,0.14787632051590388
4,retrieval,0.14619444842903567
4,encoding,0.13256266000666778
4,recognition,0.129305320834272
4,recall,0.12368326112258171
4,autobiographical_memory,0.11737419991185334
4,episodic_simulation,0.11690099073417676
4,spatial_memory,0.11683806153667205
4,familiarity,0.11555339943799298
4,semantic_memory,0.11310896499484971
4,source_memory,0.11300106620663306
4,encoding_task,0.11054537306501547
4,memory_process,0.11010869469294635
4,cognitive_map,0.10610689715200747
4,remote_memory,0.104271893100234
4,memory_retrieval,0.09966277569300191
4,navigation,0.09871005699766965
4,forgetting,0.09766285502954382
4,emotional_memory,0.09595857186523847
4,picture,0.0951285018523047
4,longterm_memory,0.09456049271877577
5,speech,0.24082709564755583
5,language,0.21668450857899973
5,speech_processing,0.212762738452963
5,speech_perception,0.21027510787691828
5,listening,0.20727120385636916
5,language_processing,0.2032306197439242
5,hearing,0.20108573093551452
5,semantic_processing,0.17580129166758546
