CLUSTER,TOKEN,R,ROC_AUC
1,anticipation,0.08590269777346632,0.5793628586097206
1,nociception,0.0842291233056305,0.5793628586097206
1,arousal,0.07926485417917754,0.5793628586097206
1,pain,0.07881601810624357,0.5793628586097206
1,micturition,0.066777907328784,0.5793628586097206
2,execution,0.19884209610682346,0.6154546397164837
2,hand,0.17853529722139988,0.6154546397164837
2,movement,0.17439728445929353,0.6154546397164837
2,motor_control,0.15289680874103434,0.6154546397164837
2,arm,0.12665659493745318,0.6154546397164837
2,motor_planning,0.12079029357944635,0.6154546397164837
2,preparation,0.11257969482215974,0.6154546397164837
2,rehearsal,0.10938873988067292,0.6154546397164837
2,grasping,0.10825703585222253,0.6154546397164837
2,grasp,0.10790746287204574,0.6154546397164837
2,motor_program,0.10734569384951023,0.6154546397164837
2,action,0.10289275732929493,0.6154546397164837
2,imagination,0.10059411652539997,0.6154546397164837
2,motor_learning,0.10022596920267754,0.6154546397164837
2,coordination,0.10011779458901793,0.6154546397164837
2,move,0.09971152554529414,0.6154546397164837
2,planning,0.0976456391836584,0.6154546397164837
2,motor_sequence_learning,0.09646916116216568,0.6154546397164837
2,spatial_attention,0.09521765003624748,0.6154546397164837
2,painful_stimulation,0.09403107626883797,0.6154546397164837
2,representation,0.0921363809790593,0.6154546397164837
2,monitoring,0.09159019729541598,0.6154546397164837
2,response_selection,0.09117183674884227,0.6154546397164837
3,working_memory,0.1629340100911773,0.6316340782627042
3,manipulation,0.15826877823954685,0.6316340782627042
3,reaction_time,0.14036543450184255,0.6316340782627042
3,execution,0.13851696885021605,0.6316340782627042
3,rehearsal,0.13124957774689205,0.6316340782627042
3,cognitive_process,0.12844838104683431,0.6316340782627042
3,attention,0.1266150835335716,0.6316340782627042
3,strategy,0.12482909695545373,0.6316340782627042
3,action,0.12395275866206736,0.6316340782627042
3,covert,0.12137099736018644,0.6316340782627042
3,goal,0.11736825104029035,0.6316340782627042
3,spatial_attention,0.11549943532882995,0.6316340782627042
3,monitoring,0.11529649653688312,0.6316340782627042
3,retrieval,0.11478700636137487,0.6316340782627042
3,response_selection,0.11344339214661475,0.6316340782627042
3,language,0.11275239818914105,0.6316340782627042
3,intention,0.11249503045169876,0.6316340782627042
3,representation,0.11032136944707777,0.6316340782627042
3,mental_representation,0.10807424299964437,0.6316340782627042
3,word,0.1067349676774707,0.6316340782627042
3,cognitive_control,0.10603938014171127,0.6316340782627042
3,task_set,0.10558972466375056,0.6316340782627042
3,spatial_working_memory,0.1054994720499674,0.6316340782627042
3,hand,0.10519499578539718,0.6316340782627042
3,grasping,0.10437119958269513,0.6316340782627042
4,face_perception,0.1906460197872294,0.6529457393816883
4,recognition,0.1684723384089326,0.6529457393816883
4,object_recognition,0.16368955699737678,0.6529457393816883
4,familiarity,0.15431760928530944,0.6529457393816883
4,vision,0.1492167789865736,0.6529457393816883
4,face,0.14454530942658622,0.6529457393816883
4,word,0.14049890230777606,0.6529457393816883
4,visual_object,0.13877271493600185,0.6529457393816883
4,reading,0.13776656518327313,0.6529457393816883
4,picture,0.1364452967543846,0.6529457393816883
4,semantic_processing,0.13631852559317065,0.6529457393816883
4,face_recognition,0.1354175967098778,0.6529457393816883
4,naming,0.13529118223230746,0.6529457393816883
4,visual_perception,0.1289469775216176,0.6529457393816883
4,retrieval,0.12877241116091154,0.6529457393816883
4,shape,0.12343139830499772,0.6529457393816883
4,visual_angle,0.12176571583820242,0.6529457393816883
4,object_perception,0.1192358947615782,0.6529457393816883
4,repetition_priming,0.11719994015736375,0.6529457393816883
4,representation,0.11612800673511585,0.6529457393816883
4,perception,0.11573383538072507,0.6529457393816883
4,semantics,0.11411646638269875,0.6529457393816883
4,visual_word_recognition,0.11400665434340898,0.6529457393816883
4,pseudowords,0.11361065642269455,0.6529457393816883
5,reward,0.2872570639336378,0.6444100440129858
5,reward_processing,0.2312286627395347,0.6444100440129858
5,reward_anticipation,0.2259469434830648,0.6444100440129858
5,anticipation,0.18959594415020395,0.6444100440129858
5,monetary_incentive_delay_task,0.1882390544649352,0.6444100440129858
5,instrumental_conditioning,0.14984105654528865,0.6444100440129858
5,reward_learning,0.13944570505058768,0.6444100440129858
6,memory,0.194866738884696,0.6663041128927676
6,emotion,0.1923355069236826,0.6663041128927676
6,fear,0.19175063343865356,0.6663041128927676
6,declarative_memory,0.17293358771513026,0.6663041128927676
6,episodic_memory,0.1683098583313475,0.6663041128927676
6,valence,0.16624559880013656,0.6663041128927676
6,emotional_memory,0.16032011447555986,0.6663041128927676
6,facial_expression,0.15861132811446485,0.6663041128927676
6,recognition_memory,0.15702749215329215,0.6663041128927676
7,monitoring,0.1313431051240212,0.6105978853222538
7,arousal,0.13123284429581658,0.6105978853222538
7,decision_making,0.1207101290093696,0.6105978853222538
7,valence,0.1158354402752274,0.6105978853222538
7,anticipation,0.10822106603409178,0.6105978853222538
7,cognitive_control,0.10700017448030216,0.6105978853222538
7,reward,0.10474232814257296,0.6105978853222538
7,emotion,0.10465469542670858,0.6105978853222538
7,error_detection,0.10194646612826004,0.6105978853222538
7,cognitive_process,0.09923725496011404,0.6105978853222538
7,salience,0.09753072644132718,0.6105978853222538
7,cognitive,0.09467209978544523,0.6105978853222538
7,strategy,0.09292062723493888,0.6105978853222538
